property_type,sector,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,sohna road road,independent,0.49,4261.0,2,2,1,3.0,New Property,1150.0,0,0,0,0,0,0,0
flat,sector 67,Ireo Victory Valley4.1 ★,2.95,12236.0,3,3,3,10.0,Relatively New,2150.0,0,1,0,0,0,1,174
flat,sector 43,Bhawna CGHS,3.25,10156.0,4,4,3+,12.0,Moderately Old,3115.0,0,0,0,1,0,1,119
house,sector 7,independent,0.66,12000.0,3,1,1,3.0,Relatively New,550.0,0,0,0,0,1,0,22
flat,sector 2,Bestech Park View Residency3.9 ★,0.98,6931.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,0,0,0,83
flat,sector 60,Ireo Skyon4.0 ★,3.8,13571.0,4,5,3,15.0,Moderately Old,2791.0,0,1,0,0,0,1,145
house,sector 63a,birla navya,3.85,15437.0,3,3,3+,4.0,New Property,2771.0,0,1,0,0,0,1,160
flat,sector 86,DLF The Skycourt4.2 ★,1.5,7895.0,3,3,1,16.0,Relatively New,1719.0,0,0,0,0,1,0,49
flat,sector 103,Indiabulls Centrum Park3.7 ★,1.15,8679.0,2,2,3,10.0,Relatively New,1080.0,1,0,0,0,0,1,174
flat,sector 104,Zara Aavaas,0.26,7808.0,1,1,2,0.0,Relatively New,301.0,0,0,0,0,0,0,91
house,sector 33,unitech uniworld resorts,8.0,17778.0,6,5,3+,4.0,Relatively New,4500.0,0,0,0,0,0,0,0
flat,sector 85,SS The Leaf3.8 ★,1.11,6852.0,2,2,3,8.0,Relatively New,1630.0,0,0,1,0,0,0,174
flat,sector 48,Central Park 2 Bellevue,2.75,10755.0,3,4,3+,3.0,Moderately Old,2574.0,0,0,0,0,0,0,32
flat,sector 91,DLF New Town Heights3.7 ★,1.65,6346.0,4,4,3+,11.0,Moderately Old,2139.0,0,1,0,0,0,0,72
flat,sector 33,Central Park Flower Valley,1.35,10385.0,3,2,2,3.0,New Property,1444.0,0,0,0,0,0,0,87
flat,sector 68,M3M Sierra 68,1.08,8675.0,2,2,3,1.0,Relatively New,1130.0,0,0,0,0,0,1,149
flat,sector 68,Supertech Hues,0.82,6949.0,2,2,3+,21.0,Under Construction,1068.0,0,0,0,0,1,0,72
flat,sector 84,SS The Coralwood3.4 ★,1.01,5771.0,3,3,2,18.0,Relatively New,1475.0,0,0,0,0,0,0,40
house,sector 50,ss hibiscus,12.25,20940.0,5,7,3+,1.0,Relatively New,5850.0,1,1,0,1,1,1,160
house,sector 109,international city by sobha phase 2,9.4,26111.0,5,6,3+,2.0,Relatively New,3600.0,1,1,1,1,0,1,147
flat,sector 69,Tulip Violet4.3 ★,1.36,8619.0,3,3,2,12.0,Relatively New,1428.0,0,0,0,1,0,1,49
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.9,9744.0,3,3,3,10.0,New Property,1765.0,0,1,1,1,1,0,36
house,sector 109,international city by sobha phase 2,5.65,10463.0,4,4,3+,2.0,New Property,5400.0,0,1,0,0,1,1,44
house,sector 12,jacob pura,0.35,9722.0,2,1,0,2.0,Old Property,360.0,0,0,0,0,0,0,0
flat,sector 62,Emaar Digihomes,4.0,14870.0,3,3,3,18.0,New Property,2343.0,0,1,0,0,0,1,38
flat,sector 65,Emaar MGF Emerald Floors Premier3.8 ★,2.85,14430.0,4,4,3+,0.0,Relatively New,1975.0,1,1,0,0,0,1,151
flat,sector 77,Umang Winter Hills3.9 ★,1.1,5296.0,3,4,3+,9.0,Relatively New,1829.0,0,1,0,0,0,0,49
house,sector 111,puri diplomatic greens,9.0,11250.0,5,5,3+,3.0,Relatively New,8000.0,0,1,0,0,0,0,112
flat,sector 92,Sare Homes,1.18,5207.0,4,4,3,8.0,Relatively New,2518.0,0,1,0,0,0,0,108
house,sector 28,dlf city plots phase 4,9.54,29444.0,6,5,3+,3.0,New Property,3240.0,1,1,1,1,0,0,153
flat,sohna road,Ashiana Anmol3.5 ★,0.88,11125.0,2,2,2,13.0,Relatively New,1016.0,0,0,0,0,0,2,127
flat,sector 56,Guru Gram Haryana CGHS4.1 ★,1.39,8424.0,3,2,3,6.0,Old Property,1750.0,0,1,0,1,0,1,89
flat,sector 56,Sobha Smriti Apartments,0.5,8333.0,1,1,2,3.0,Old Property,667.0,0,0,0,0,0,0,0
house,sector 52,ardee city,2.25,16071.0,3,3,3,4.0,New Property,1800.0,0,1,0,0,0,1,22
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,1.76,10227.0,3,3,3,1.0,Relatively New,1531.0,0,0,0,0,0,0,100
flat,sector 109,ATS Kocoon4.2 ★,2.95,10351.0,4,4,3+,7.0,Relatively New,3150.0,0,1,1,0,0,1,158
flat,sector 85,SS The Leaf3.8 ★,1.18,10727.0,2,2,3,9.0,Relatively New,1700.0,1,0,0,0,0,1,150
flat,sector 92,Sare Crescent Parc3.5 ★,0.51,4080.0,3,2,2,2.0,Relatively New,1131.0,0,0,0,0,0,0,72
flat,sector 81,Signature Global Synera3.4 ★,0.4,6319.0,2,2,1,12.0,Relatively New,586.0,0,0,0,0,0,1,23
flat,sector 95,Ramprasta AWHO,0.92,5257.0,3,3,3+,13.0,Relatively New,1750.0,0,0,0,0,0,0,0
flat,sector 37d,Signature Global City,1.0,8163.0,3,3,3,4.0,Under Construction,1250.0,0,0,0,0,0,0,49
flat,sector 37c,Imperia Aashiyara,0.4,5882.0,2,2,3,3.0,Under Construction,756.0,0,0,0,0,0,0,126
flat,sector 104,Godrej Summit3.7 ★,1.16,6388.0,3,4,3+,8.0,Relatively New,2018.0,0,1,0,0,0,1,96
flat,sector 77,Emaar MGF Palm Hills4.0 ★,1.25,8621.0,3,4,3,3.0,Relatively New,1310.0,1,1,0,0,0,0,49
house,sector 14,independent,6.4,20317.0,6,6,3+,3.0,Old Property,3150.0,0,0,0,0,1,0,35
flat,sector 84,Antriksh Heights3.7 ★,0.92,5041.0,3,3,3,2.0,Relatively New,1652.0,1,0,0,1,0,0,67
house,sector 43,independent,2.55,13178.0,3,3,2,3.0,Relatively New,1935.0,0,0,0,0,0,1,60
flat,sohna road,GLS Arawali Homes3.8 ★,0.28,5983.0,2,2,2,3.0,Relatively New,520.0,0,0,0,0,0,0,42
flat,sector 37c,ILD Greens4.1 ★,0.75,5245.0,2,2,3+,13.0,Relatively New,1430.0,0,0,0,0,0,0,0
house,sector 45,independent,16.0,35003.0,6,7,3+,3.0,Relatively New,4500.0,1,1,1,1,0,1,105
flat,sector 90,DLF New Town Heights 13.9 ★,1.3,6736.0,3,3,3+,10.0,Relatively New,1929.0,0,1,0,1,0,1,129
flat,sector 65,M3M Heights,1.9,14996.0,2,2,3,4.0,Under Construction,1141.0,0,0,0,0,0,0,54
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,1.9,10259.0,3,3,3+,15.0,New Property,1700.0,0,0,0,1,0,0,174
house,sector 67a,4s aradhya homes,1.83,6778.0,4,4,2,4.0,New Property,2700.0,0,0,0,1,0,1,145
house,sector 17,independent,3.0,11111.0,4,4,0,1.0,Old Property,3000.0,0,0,0,0,0,0,0
house,sector 39,independent,1.6,17937.0,1,1,2,2.0,Old Property,892.0,0,0,0,0,0,0,40
flat,sector 61,Smart World Orchard,2.6,14723.0,3,3,2,2.0,New Property,1766.0,0,0,0,0,0,0,47
house,sector 61,smart world orchard,2.01,13001.0,3,3,3,4.0,Under Construction,1549.0,0,0,0,0,0,0,145
flat,sector 85,Orris Aster Court Premier,1.73,6758.0,4,5,3+,8.0,Relatively New,2017.0,0,1,0,0,0,0,16
flat,sector 37c,ILD Greens4.1 ★,1.0,4724.0,3,3,3,3.0,Under Construction,1629.0,0,0,0,0,0,0,0
flat,sector 90,DLF Regal Gardens3.9 ★,1.3,7151.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,0,141
flat,sector 86,DLF The Skycourt,1.5,9740.0,3,3,3+,18.0,Relatively New,1780.0,1,0,0,0,0,0,174
flat,sector 68,M3M Sierra 68,1.05,8537.0,2,2,2,11.0,New Property,1200.0,0,0,0,0,0,1,127
house,sector 25,dlf city plots phase 2,4.5,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,0,25
flat,sector 7,RWA,0.48,6000.0,3,2,1,1.0,New Property,889.0,0,0,0,0,0,0,21
house,sector 65,emaar emerald hills,12.5,34722.0,4,4,3+,2.0,Relatively New,3600.0,1,1,0,0,0,0,56
flat,sector 95,ROF Ananda,0.37,5745.0,3,2,1,6.0,Relatively New,716.0,0,0,0,1,0,1,72
flat,sector 65,Emaar MGF Emerald Floors Premier3.8 ★,2.9,14684.0,4,4,0,0.0,Relatively New,2194.0,0,0,1,0,0,0,50
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.6,8205.0,3,5,3,6.0,Relatively New,2167.0,0,1,0,0,0,0,174
flat,sector 102,Emaar Gurgaon Greens4.1 ★,1.52,9212.0,3,3,3,7.0,Relatively New,1315.0,0,1,0,0,0,1,137
flat,sector 79,Mapsko Mount Ville4.1 ★,1.25,8389.0,3,3,3,22.0,Relatively New,1154.0,1,0,0,1,0,0,160
flat,sector 63,Adani Brahma Samsara Vilasa,3.4,10000.0,3,3,3+,1.0,New Property,3077.0,0,0,0,0,0,0,99
house,sector 41,independent,1.65,13750.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,0,0,0
flat,sector 102,Emaar Imperial Gardens3.8 ★,1.98,9900.0,3,3,3+,9.0,Relatively New,2222.0,0,1,0,0,0,1,72
flat,sector 74,M3M Skywalk,2.25,13636.0,3,3,2,9.0,Relatively New,1938.0,0,1,0,0,0,1,174
flat,sector 111,Puri Diplomatic Greens4.0 ★,3.5,11864.0,4,5,3+,10.0,Relatively New,2700.0,0,1,0,0,0,1,49
house,sector 105,row house,0.43,9130.0,3,3,3,2.0,Relatively New,1050.0,0,0,0,0,0,0,0
flat,sector 81,Bestech Park View Ananda4.2 ★,1.45,8735.0,3,2,3+,3.0,Relatively New,1352.0,0,0,0,0,1,0,0
flat,sector 109,Brisk Lumbini Terrace Homes,1.38,6339.0,3,3,1,4.0,Moderately Old,2419.0,0,0,0,0,0,0,20
flat,sector 112,Experion Windchants3.8 ★,3.65,11428.0,3,5,2,3.0,Relatively New,2800.0,0,1,0,0,0,0,72
flat,sector 33,Godrej Nature Plus,1.67,10503.0,3,2,2,18.0,Under Construction,1857.0,0,0,0,0,0,0,67
flat,sector 33,Central Park Flower Valley Aqua Front Towers,1.7,9503.0,3,3,3,12.0,Under Construction,1619.0,0,0,0,0,0,0,24
flat,sector 92,Sare Crescent Parc3.5 ★,1.0,4778.0,4,4,3,9.0,Relatively New,2093.0,0,0,0,0,0,0,0
flat,sector 106,Viridian The Plaza 106,0.46,6571.0,1,1,1,18.0,New Property,778.0,0,0,0,0,0,0,104
flat,sector 85,SS The Leaf3.8 ★,1.2,7317.0,2,2,3,6.0,Relatively New,1300.0,0,0,0,0,0,1,174
flat,sector 58,Ireo The Grand Arch4.0 ★,4.85,16934.0,4,5,3,23.0,Relatively New,3182.0,1,1,0,1,1,1,49
flat,sector 48,Central Park Resort Belgravia Residences,6.25,24300.0,3,5,3+,5.0,Moderately Old,3200.0,0,1,0,0,0,1,49
house,sector 2,independent,5.6,17284.0,8,6,3+,2.0,Moderately Old,3240.0,1,1,1,1,0,0,0
flat,sector 78,Umang Monsoon Breeze,0.62,5004.0,2,2,1,7.0,Moderately Old,1115.0,0,0,1,0,0,0,111
flat,sector 76,Whiteland The Aspen,3.35,17613.0,3,4,3+,5.0,Under Construction,2111.0,0,1,0,0,0,2,151
flat,sohna road,Signature Global Park4.0 ★,0.83,7411.0,3,2,2,1.0,New Property,1244.0,0,0,0,0,0,0,16
house,sector 26,independent,18.9,41833.0,6,8,2,3.0,Relatively New,4518.0,1,1,1,1,0,1,120
house,sector 4,not applicable,0.8,6088.0,5,4,3,3.0,Under Construction,146.0,0,0,0,0,0,0,0
flat,sector 33,Godrej Nature Plus,1.65,8267.0,3,3,3,2.0,Under Construction,2218.0,0,1,0,0,0,0,37
flat,sector 89,M3M Soulitude,1.42,9979.0,3,3,2,3.0,New Property,1581.0,0,0,0,0,0,0,15
flat,sector 113,Tata Gurgaon Gateway3.8 ★,3.21,11823.0,3,3,3,9.0,New Property,2281.0,0,0,0,0,0,0,49
flat,sector 69,Tulip Violet4.2 ★,1.7,8625.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,0,0,0,88
flat,sector 102,Shapoorji Pallonji Joyville Gurugram,0.95,10383.0,2,2,2,14.0,Relatively New,915.0,0,0,0,0,0,0,0
flat,sector 43,DLF The Icon3.7 ★,5.25,20388.0,4,4,3,9.0,Old Property,2570.0,0,1,0,1,1,0,135
flat,sector 37c,Apex Our Homes,0.33,3568.0,2,2,1,3.0,Relatively New,850.0,0,0,0,0,0,1,158
house,sector 3,independent,0.55,6707.0,2,2,1,2.0,Moderately Old,810.0,0,0,0,0,0,0,0
house,sector 50,unitech espace,9.8,30247.0,4,4,3,2.0,Moderately Old,3240.0,0,1,0,0,0,0,22
flat,sector 37d,BPTP Terra3.8 ★,1.95,14444.0,4,3,3,7.0,Under Construction,1650.0,0,0,0,0,0,0,0
flat,sector 82,Vatika Independent Floors3.8 ★,1.45,8056.0,4,3,0,1.0,Relatively New,1800.0,0,0,0,0,0,0,0
flat,sector 108,Sobha City,2.4,17379.0,2,2,2,14.0,New Property,1250.0,0,0,0,0,0,1,113
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,1.99,20665.0,2,2,2,14.0,New Property,1145.0,0,0,0,0,0,0,152
house,sector 3 phase 3 extension,ashok vihar phase 3 gurgaon,0.95,8879.0,4,3,2,1.0,Old Property,1070.0,0,0,0,0,0,0,8
flat,sector 95,ROF Ananda,0.55,5500.0,3,2,2,14.0,New Property,866.0,1,0,0,0,0,2,30
flat,gwal pahari,Suncity Vatsal Valley,1.28,9552.0,3,3,3,1.0,Relatively New,1489.0,0,0,0,0,0,1,49
house,sector 109,international city by sobha phase 1,6.0,9634.0,5,5,3+,2.0,Relatively New,6228.0,1,1,1,1,0,0,160
flat,sector 76,Corona Gracieux,0.75,5660.0,2,2,3,13.0,Relatively New,1199.0,0,0,0,0,0,1,0
flat,sector 83,Emaar Palm Gardens4.1 ★,1.4,9675.0,3,3,3,11.0,Relatively New,1582.0,0,1,0,0,0,2,58
flat,sector 109,Raheja Atharva3.6 ★,2.2,9491.0,3,3,2,7.0,Moderately Old,2576.0,0,1,0,0,0,1,111
flat,sector 50,The Penthouses at the Hibiscus,8.0,8888.0,4,3,3,7.0,Moderately Old,10000.0,0,1,0,0,0,0,35
house,sector 70a,bptp visionnaire,4.7,18008.0,4,4,3+,3.0,New Property,2610.0,0,0,0,0,1,0,35
flat,sector 78,Raheja Revanta,1.2,10017.0,1,2,2,32.0,Under Construction,823.0,0,0,0,0,0,0,39
flat,sector 83,Emaar Palm Gardens4.1 ★,3.15,8400.0,5,7,3+,15.0,Relatively New,3200.0,0,1,0,0,0,1,165
house,sector 17b,kothi,6.95,15444.0,4,4,3+,2.0,Old Property,3500.0,1,1,1,1,0,0,33
flat,sector 81,Bestech Park View Ananda4.2 ★,1.1,6687.0,3,2,3+,5.0,Relatively New,1319.0,0,0,0,0,0,0,150
flat,sector 109,ATS Kocoon,2.2,10023.0,3,4,3,8.0,Relatively New,1860.0,0,1,0,0,0,0,156
house,sector 17,iffco nagar and 17b rwa,2.98,20566.0,2,6,3+,3.0,Relatively New,1449.0,1,0,0,1,0,0,78
house,sector 3,independent,0.92,15257.0,4,1,0,1.0,Moderately Old,603.0,0,0,0,0,0,0,0
house,sector 11,independent,0.9,10000.0,2,4,3+,4.0,Moderately Old,900.0,0,0,0,0,0,0,7
flat,sector 79,Mapsko Mount Ville4.1 ★,1.3,8725.0,3,3,3,19.0,Relatively New,1176.0,0,0,1,0,0,1,102
flat,sector 67,M3M Merlin3.7 ★,3.4,14419.0,3,4,3,15.0,Relatively New,2123.0,0,1,0,0,0,1,110
flat,sector 50,Woodstock Floors,1.05,10628.0,2,2,2,2.0,Moderately Old,1098.0,0,0,0,0,0,0,53
house,sector 6,independent,1.25,11574.0,2,5,1,2.0,New Property,120.0,0,0,0,1,0,0,0
flat,sector 7,"New colony, Gurgaon",0.8,8097.0,3,2,1,4.0,Relatively New,1100.0,0,0,0,0,0,1,69
flat,sohna road,GLS Arawali Homes3.8 ★,0.27,4600.0,2,2,2,5.0,New Property,521.0,0,0,0,0,0,0,42
house,sector 43,sushant lok 1 builder floors,1.65,3395.0,4,4,3+,4.0,Moderately Old,540.0,0,0,0,0,1,2,49
flat,sector 69,Tulip Violet4.3 ★,1.4,8855.0,3,3,2,9.0,Relatively New,1428.0,0,0,0,1,0,0,120
flat,manesar,HSIIDC Sidco Shivalik Apartments3.8 ★,0.73,3559.0,3,3,3+,2.0,Moderately Old,1705.0,0,1,0,0,0,0,80
flat,sector 53,Tulip Monsella,7.4,33199.0,4,4,3,21.0,Under Construction,2477.0,0,0,0,0,0,0,35
flat,sector 84,Pivotal Devaan,0.35,7277.0,2,2,1,10.0,Relatively New,531.0,0,0,1,0,0,0,103
flat,sector 70,Tulip Ivory3.5 ★,5.0,10417.0,6,7,3+,0.0,Relatively New,5333.0,1,1,0,0,0,0,119
flat,sector 69,Tulip Violet4.2 ★,1.55,9823.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,1,129
flat,sector 74,M3M Skywalk,1.52,13345.0,2,2,3,6.0,Relatively New,1250.0,0,0,1,0,0,0,174
flat,sector 90,Shree Vardhman Flora3.8 ★,1.25,4854.0,4,4,3,10.0,Relatively New,2861.0,1,0,0,1,0,0,174
house,sector 2,independent,2.5,16057.0,4,4,2,4.0,Old Property,1557.0,0,0,0,0,0,0,17
flat,sector 65,M3M Heights,2.15,15003.0,2,2,3+,28.0,Relatively New,1433.0,0,0,0,0,0,0,0
flat,sector 79,M3M Golf Hills Phase 1,1.7,10828.0,3,2,3,10.0,Relatively New,1570.0,0,0,0,0,0,0,0
house,sector 4,independent,3.2,14222.0,3,3,2,2.0,Old Property,2250.0,0,0,0,0,0,0,13
flat,sector 102,Emaar Gurgaon Greens4.1 ★,1.3,7879.0,3,3,3,7.0,Relatively New,1388.0,0,1,0,0,0,0,93
house,sector 89,smart world gems,1.25,8784.0,3,3,2,1.0,Under Construction,1423.0,1,0,0,0,1,0,45
flat,sector 37d,BPTP Terra3.8 ★,1.4,7731.0,3,3,3,5.0,Relatively New,1711.0,0,0,0,0,0,1,149
flat,sector 107,M3M Woodshire4.0 ★,0.82,6003.0,2,2,3+,7.0,Relatively New,1236.0,0,0,0,0,0,0,111
flat,sector 48,Bestech Park View City4.1 ★,2.7,11714.0,3,3,3+,7.0,Relatively New,2000.0,1,1,0,0,0,1,174
flat,sector 72,Tata Primanti4.1 ★,4.1,13726.0,3,3,3,8.0,Moderately Old,2308.0,0,1,0,0,0,0,38
flat,sector 84,Pivotal Devaan,0.41,7033.0,2,2,2,10.0,New Property,565.0,0,0,0,0,0,1,23
flat,sector 112,Experion Windchants3.8 ★,3.0,11538.0,3,3,2,2.0,Relatively New,2600.0,0,0,0,0,1,1,49
flat,sector 81,DLF The Ultima4.0 ★,2.3,10937.0,3,3,3+,19.0,Relatively New,1617.0,1,1,0,1,1,2,49
flat,sector 56,Sukhshanti Apartment,1.7,7727.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,0,49
house,sector 26,dlf city plots,12.5,38580.0,4,5,2,2.0,Moderately Old,3240.0,1,1,0,0,0,1,121
flat,sector 68,Supertech Hues,0.8,6780.0,2,2,3+,14.0,New Property,1180.0,0,0,0,0,0,1,26
flat,sector 92,Sare Crescent Parc3.5 ★,0.66,4977.0,3,2,2,15.0,Relatively New,1473.0,0,0,0,0,0,2,44
flat,sector 109,ATS Kocoon,1.7,9742.0,3,3,3,21.0,Moderately Old,1550.0,0,0,0,0,0,0,49
flat,sector 1,The Nav Manesar Apartment,0.85,3953.0,3,3,3+,5.0,Moderately Old,1946.0,0,1,0,0,0,0,5
house,sector 7,independent,1.55,13889.0,2,2,2,1.0,Moderately Old,1080.0,0,0,0,0,0,1,52
flat,sector 81,Signature Global Synera3.4 ★,0.38,9500.0,1,1,2,3.0,Relatively New,444.0,0,0,0,0,0,0,43
flat,sector 86,Ansal Heights 86,1.25,7396.0,3,2,1,11.0,New Property,1529.0,0,0,0,0,0,0,45
flat,sector 83,Vatika City Homes3.9 ★,0.75,5660.0,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,1,49
flat,sector 109,ATS Tourmaline3.9 ★,1.4,8000.0,3,3,3+,5.0,Relatively New,1466.0,0,0,0,0,0,0,44
flat,sector 84,Alpha Corp GurgaonOne 844.0 ★,1.52,7904.0,3,4,3,15.0,Relatively New,1703.0,0,1,0,0,0,0,92
flat,sector 56,Kiran Residency,1.54,8324.0,3,4,3+,5.0,Old Property,1900.0,0,1,0,0,0,1,98
flat,sector 67,Ansal API Esencia3.7 ★,1.2,7407.0,3,3,2,1.0,Relatively New,200.0,0,0,0,0,0,0,0
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.67,14384.0,3,5,3,5.0,Moderately Old,1527.0,0,1,0,0,0,0,108
flat,sohna road,GLS Arawali Homes3.8 ★,0.28,4308.0,2,2,2,12.0,New Property,588.0,0,0,0,0,0,0,0
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,1.41,10307.0,2,2,3,0.0,Relatively New,1238.0,0,0,0,0,1,0,49
flat,sector 92,Sare Green Parc,0.85,6741.0,3,2,2,14.0,Relatively New,1261.0,0,0,0,0,0,0,0
flat,sector 3 phase 3 extension,Vidya Apartment,0.22,4207.0,2,2,1,1.0,Relatively New,570.0,0,0,0,0,1,2,36
house,sohna road,independent,0.07,2527.0,1,1,0,1.0,Relatively New,33.0,0,0,0,0,0,0,0
flat,sector 92,Raheja Sampada,0.65,4745.0,3,2,3,6.0,Relatively New,1240.0,0,0,0,0,0,0,49
flat,sector 93,Spaze Privvy The Address3.9 ★,1.25,6898.0,3,4,2,12.0,Relatively New,1350.0,0,0,0,0,0,1,96
house,sector 109,international city by sobha phase 2,6.5,12037.0,4,4,3+,1.0,New Property,5400.0,0,1,0,0,0,1,160
flat,sohna road,Signature Global Park4.0 ★,0.54,6391.0,2,2,3,4.0,New Property,676.0,0,0,0,0,0,0,44
flat,sector 76,Whiteland Blissville,1.92,11794.0,3,3,2,3.0,Under Construction,1628.0,0,0,0,0,0,0,0
flat,sector 107,M3M Woodshire4.0 ★,0.9,6589.0,2,2,3+,10.0,Relatively New,1236.0,0,0,0,0,1,1,0
flat,sector 45,Unitech Greenwood City3.6 ★,2.4,12346.0,3,3,2,1.0,New Property,195.0,0,1,0,0,0,1,19
flat,sector 67,Ireo Victory Valley4.1 ★,4.5,14098.0,4,4,3+,0.0,Relatively New,3160.0,0,1,0,1,0,1,42
flat,sector 82,Mapsko Royale Ville3.7 ★,1.12,8000.0,3,4,2,6.0,Relatively New,1500.0,0,1,0,1,0,1,174
flat,sector 113,La Vida by Tata Housing,1.38,12000.0,2,2,3,8.0,New Property,1350.0,1,0,0,0,0,0,174
house,sector 105,independent,0.55,10913.0,2,4,0,2.0,Moderately Old,56.0,0,0,0,0,0,0,0
house,sector 6,independent,1.0,4630.0,6,4,0,3.0,Moderately Old,240.0,0,0,0,0,0,0,0
flat,sector 33,Breeze Global Heights,0.4,6421.0,2,2,2,4.0,Under Construction,623.0,0,0,0,0,0,0,0
flat,sector 79,Supertech Basera,0.36,7643.0,2,2,1,4.0,New Property,546.0,0,0,0,0,0,0,60
flat,sector 69,Tulip Violet4.2 ★,1.43,8888.0,3,3,2,1.0,Relatively New,1455.0,0,0,0,1,0,0,86
flat,sector 81,Bestech Park View Ananda4.2 ★,0.95,6985.0,2,2,2,14.0,Relatively New,1260.0,0,0,0,0,0,1,165
flat,sector 92,Signature Global City 92,0.78,7723.0,2,2,3,2.0,Under Construction,846.0,0,0,0,0,1,0,24
house,sector 3,independent,3.5,9211.0,1,1,0,1.0,Moderately Old,3800.0,0,0,0,0,0,0,0
flat,sector 56,The Lions CGHS,2.09,8708.0,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,1,125
flat,sector 37c,ILD Grand,1.2,6593.0,3,3,3,7.0,Under Construction,1647.0,0,0,0,0,0,0,24
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.55,7949.0,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,0,174
flat,sector 52,ramshanti cooperative society,1.76,7243.0,4,4,3+,12.0,New Property,2199.0,0,0,0,0,0,0,0
house,sector 109,international city by sobha phase 1,6.15,27333.0,5,5,3+,3.0,Relatively New,2250.0,0,1,1,1,0,1,130
flat,sector 79,Supertech Araville,0.78,6023.0,2,2,3+,0.0,New Property,1172.0,0,0,0,0,1,0,74
flat,sector 110,Ompee K S Residency,1.6,2993.0,2,2,2,1.0,Relatively New,73.0,0,0,0,0,0,0,0
flat,sector 113,M3M Capital,2.87,12489.0,4,4,3+,3.0,Under Construction,2553.0,0,1,0,0,0,0,65
flat,sector 7,maa bhagwati residency,0.45,5000.0,2,2,1,4.0,Relatively New,1000.0,0,0,0,0,0,0,28
flat,sector 108,Experion The Heartsong3.9 ★,0.93,6078.0,2,3,3,10.0,Relatively New,1161.0,0,0,0,0,0,0,81
flat,sector 92,Sare Homes,0.95,4251.0,4,3,2,16.0,New Property,1983.0,0,0,0,0,0,0,95
house,sector 23,independent,2.9,11600.0,4,4,3,2.0,Relatively New,2500.0,0,1,0,0,0,1,43
house,sector 12,independent,3.5,14787.0,8,8,3+,3.0,Relatively New,4800.0,1,1,0,1,0,2,77
flat,sector 102,ROF Aalayas3.8 ★,0.45,8411.0,2,2,1,14.0,Relatively New,568.0,0,0,0,0,0,2,57
flat,manesar,dnha group housing society,0.75,4518.0,3,2,2,5.0,Moderately Old,1502.0,0,0,0,0,0,0,0
flat,sector 111,Puri Diplomatic Greens4.0 ★,2.65,13590.0,3,4,2,7.0,Relatively New,2086.0,0,1,0,0,0,1,159
flat,sector 28,DLF Regency Park 13.6 ★,1.91,16609.0,2,2,2,11.0,New Property,1278.0,0,0,0,0,0,2,98
flat,sector 67a,Pyramid Urban,0.55,10516.0,2,2,2,3.0,Relatively New,581.0,0,0,0,0,0,0,73
flat,sohna road,Eldeco Accolade3.8 ★,0.72,5737.0,2,2,3,8.0,Relatively New,1404.0,0,0,0,0,0,0,153
house,sector 38,independent,3.9,21242.0,6,6,3+,3.0,Moderately Old,1836.0,1,1,0,1,0,0,32
flat,sector 99a,Pareena Coban Residences,1.02,8793.0,2,2,3,3.0,Relatively New,1430.0,1,0,0,0,0,0,174
house,sector 86,dlf new town heights,2.5,7058.0,4,4,3+,3.0,Moderately Old,3400.0,1,1,1,1,0,1,142
flat,sohna road,HCBS Sports Ville3.6 ★,0.25,4167.0,1,1,1,12.0,Relatively New,600.0,0,0,0,0,0,0,37
house,sector 25,dlf city plots phase 2,15.5,34307.0,5,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,0,144
flat,sector 69,Tulip Violet4.3 ★,1.68,8358.0,4,4,2,2.0,Relatively New,1819.0,0,0,0,1,0,0,112
house,sector 2,independent,3.0,19268.0,6,4,3+,3.0,Old Property,1557.0,0,0,0,0,0,1,28
flat,sector 102,ROF Aalayas3.8 ★,0.45,6000.0,1,1,2,6.0,Relatively New,750.0,0,0,0,0,0,0,0
flat,sector 92,Signature Global City 92,0.78,11143.0,2,2,3,2.0,Under Construction,846.0,0,0,0,0,1,0,24
flat,sector 33,Godrej Nature Plus,1.65,14335.0,2,2,3,1.0,Under Construction,1279.0,0,0,0,0,0,0,38
